feature_set,scaler,n_features,k,inertia,silhouette,calinski_harabasz,davies_bouldin,min_cluster_size,min_cluster_pct,behavioural_separation,declared_separation,flag_redundancy,actionable,substantive,viable
behaviour_demo_flags,log_standard,12,4,18298.209732536663,0.11429988299210216,207.32034335979355,2.188853465335012,103,0.0515,0.1662789482962194,0.2937457712664124,0.23306586870238272,True,False,False
behaviour_demo_flags,log_standard,12,5,17101.667874304898,0.11204979039114923,201.18173110237188,2.1438299519428967,103,0.0515,0.23697567854464144,0.3141651558910832,0.1657820914396346,True,False,False
behaviour_demo_flags,log_standard,12,6,16281.986879072532,0.12107645175852585,189.03980549094044,2.001796305254012,102,0.051,0.24983142326070862,0.3972418480872146,0.37618408122193736,True,False,False
behaviour_demo_flags,log_standard,12,7,15523.301012012595,0.11366093930488805,181.38389798649317,1.9272926340374283,91,0.0455,0.2432046288606149,0.4667056834389147,0.5742431988001763,True,False,False
behaviour_demo_flags,log_standard,12,8,15016.588313782926,0.10695756531977083,170.2398869552604,1.8800821615161514,93,0.0465,0.29630171902417574,0.45179773682392343,0.4920755671029651,True,False,False
behaviour_demo_flags,log_standard,12,9,14531.470197018543,0.10575376120496299,162.1639326763043,1.7940862508006878,72,0.036,0.35369725594146556,0.437962703474287,0.41262626079250475,True,False,False
behaviour_demo_flags,log_standard,12,10,14088.704991817793,0.11552680884746541,155.54995672646587,1.9156054861281713,53,0.0265,0.3800420100640856,0.45439595271905575,0.42046449522517815,True,False,False
prd_encoded,standard,26,2,23958.736330959306,0.08875643264155739,205.8880533014226,3.013239294057053,996,0.498,0.20111370119978111,0.0039989140038939166,0.006786495435592682,True,True,True
prd_encoded,standard,26,3,22061.054404156628,0.10229029891939415,197.63472291044215,2.4100956543508367,103,0.0515,0.19111551891619225,0.17219959794593817,0.04332116553555767,True,True,True
prd_encoded,standard,26,4,20316.216270125766,0.10646378909665125,200.14211987654699,2.2717222016321434,103,0.0515,0.15175356325164183,0.32621815247566727,0.21468137269465973,True,False,False
prd_encoded,standard,26,5,19025.954968819413,0.10936027415292954,194.02849674832254,2.0573832420907103,49,0.0245,0.2608819350405008,0.32439365942064013,0.21075013695941433,True,False,False
prd_encoded,standard,26,6,18067.058042871846,0.10597736413125583,184.5452484732659,2.0324331651902217,49,0.0245,0.24532535117432275,0.4203482223692161,0.43655061599041967,True,False,False
prd_encoded,standard,26,7,17359.258752906593,0.10001823071089092,173.52154129690763,1.9715218134387793,48,0.024,0.23849847370107366,0.48614516556006654,0.5624995103584549,True,False,False
prd_encoded,standard,26,8,16826.294849824422,0.10717315265010376,162.38043675813654,2.1532993379205987,48,0.024,0.28069168190822436,0.48750268822808507,0.5661879430753541,True,False,False
prd_encoded,standard,26,9,16432.07172664907,0.09639061336486325,151.38934546188833,2.118888122197368,46,0.023,0.3129851111304987,0.4882725824198218,0.47730120117635066,True,False,False
prd_encoded,standard,26,10,15987.594419105548,0.09688334605432825,144.38722105651698,2.2349416957194124,46,0.023,0.3297956499069319,0.5081861847150614,0.44915970878561773,True,False,False
prd_encoded,minmax,26,2,3648.8561810016954,0.19800750541861753,451.24247922203455,2.032743404607581,897,0.4485,0.000769895169458279,0.00020779965590413517,0.00041234324319664757,True,False,False
prd_encoded,minmax,26,3,3077.8510052760666,0.2043723127077173,452.5872365247559,1.697491881526428,462,0.231,0.0017054594658029061,0.1670948264598718,0.17294011388618535,True,False,False
prd_encoded,minmax,26,4,2844.2142522710274,0.23208619978201744,380.99989941732474,1.5857213139889026,148,0.074,0.0018705055810216622,0.16729089745101253,0.16562056746140044,True,False,False
prd_encoded,minmax,26,5,2633.792761359031,0.18305711929782514,348.27134416594566,1.6228907690367158,148,0.074,0.0025371558663152016,0.16765216961349652,0.13669467678219566,True,False,False
prd_encoded,minmax,26,6,2514.8001966029565,0.17657198226267842,310.5240896236783,2.0521948797892313,199,0.0995,0.002755324581900921,0.23881897024251772,0.28163779902955205,True,False,False
prd_encoded,minmax,26,7,2323.93692219892,0.19149370943672248,307.1628532334068,1.8722282840398619,148,0.074,0.0036599879862491483,0.2147477709948199,0.17784469430247488,True,False,False
prd_encoded,minmax,26,8,2185.6645036602295,0.18923177311346728,297.80104611169503,1.737785885760963,148,0.074,0.004693830663216006,0.23942537434193403,0.2086864412472412,True,False,False
prd_encoded,minmax,26,9,2113.8272718020407,0.1973765463193838,277.75406164598553,1.857105363326689,141,0.0705,0.00459311636633505,0.23975932516236198,0.20599940957708787,True,False,False
prd_encoded,minmax,26,10,2030.0082432883476,0.20625265941698773,266.08724117562423,1.6462701302060634,148,0.074,0.005563349481376001,0.28431294519856176,0.22775594066057156,True,False,False
prd_encoded,log_standard,26,2,23843.08565180635,0.0951949859216283,216.57799309628888,2.9380052776903303,895,0.4475,0.19419715973118734,0.006390602623357832,0.0154925615810321,True,True,True
